package_type,package_name,version,actual_label,MLP,NB,SVM
benign,smartweave-verto,0.6.0,benign,benign,benign,benign
benign,leaflet.idw,0.0.1,benign,benign,benign,benign
benign,jonikorpi-base-files,14.0.0,benign,benign,benign,benign
benign,spore-node,0.10.0,benign,benign,benign,benign
benign,scheme-designer,1.1.2,benign,benign,benign,benign
benign,structured-field-utils,1.2.0,benign,benign,benign,benign
benign,@emanon##ema-drawer,0.4.0,benign,benign,benign,benign
benign,rem-bem,1.1.6,benign,benign,benign,benign
benign,natural-relief-cbd-gummies-help-you-to-sleep-like-a-baby,1.0.0,benign,benign,benign,benign
benign,simple-m-editor,3.0.0-beta.0,benign,benign,benign,benign
benign,be-metamorphic,0.0.33,benign,benign,benign,benign
benign,bob-compiler,1.6.15,benign,benign,benign,benign
benign,floater-dom,2.0.0,benign,benign,benign,benign
benign,flux-sdk-browser,0.5.2,benign,benign,benign,benign
benign,@girs##gegl-0.3,0.3.35-4.0.0-beta.23,benign,benign,benign,benign
benign,mplayermanager,0.1.3,benign,benign,benign,benign
benign,react-native-chxg-push,1.0.2,benign,benign,benign,benign
benign,progressbardottop,0.1.4,benign,benign,benign,benign
benign,@goldpage##vue,0.5.13,benign,benign,benign,benign
benign,@xolvio##fibers,1.0.7,benign,malicious,malicious,malicious
benign,vue2-marquee,1.0.0,benign,benign,benign,benign
benign,@florentinth##nwjs-builder-phoenix,1.15.2,benign,benign,benign,benign
benign,wya-utils,0.2.0,benign,benign,benign,benign
benign,@tscircuit##footprinter,0.0.151,benign,benign,benign,benign
benign,hex-rgbs,0.1.1,benign,benign,benign,benign
benign,@hackbg##conf,3.1.6,benign,benign,benign,benign
benign,juraleaf-cbd-gummies-usa,1.0.0,benign,benign,benign,benign
benign,fixedsys-css,0.0.6,benign,benign,benign,benign
benign,eslint-plugin-typesafe,0.5.2,benign,benign,benign,benign
benign,unflexible-ui-legacy,0.1.1,benign,benign,benign,benign
benign,popular-package,1.0.1,benign,benign,benign,benign
benign,nghiepit-test,0.0.30,benign,benign,benign,benign
benign,schemaboi,0.3.0,benign,benign,benign,benign
benign,@hugov##bench,2.0.0,benign,benign,benign,benign
benign,volcengine-ai-sdk-provider,0.2.0,benign,benign,benign,benign
benign,grunt-electron-installer-debian,0.5.0,benign,benign,benign,benign
benign,mapbox-gl-flatgeobuf,0.0.2,benign,benign,benign,benign
benign,@metalayer##sdk,0.3.0,benign,benign,benign,benign
benign,react-native-use-in-view,0.4.2,benign,benign,benign,benign
benign,@danielsrs##react-native-sdk,0.4.0,benign,benign,benign,benign
benign,pystringformat,0.3.1,benign,benign,benign,benign
benign,@gamecreator##nwjs-builder-phoenix,0.0.3,benign,benign,benign,benign
benign,gpt3_plus,2.0.0,benign,benign,benign,benign
benign,@jtsang##vite-pages-theme-basic,3.1.2,benign,benign,benign,benign
benign,@curvy##catmull-rom,0.4.3,benign,benign,benign,benign
benign,vue-easy-imagepreview,0.1.2,benign,benign,benign,benign
benign,react-boomers-iconized-menu,1.3.0,benign,benign,benign,benign
benign,blast-mainnet-smart-order-router-27,3.20.0,benign,benign,benign,benign
benign,dn_nearest_link_finder,1.0.3,benign,benign,benign,benign
benign,testpackage,1.0.0,benign,benign,benign,benign
benign,backbone.io-browserify,0.2.0,benign,benign,benign,benign
benign,@dmoz##pickadate,3.6.4,benign,benign,benign,benign
benign,@firefly-dex##smart-order-router,4.0.0,benign,benign,benign,benign
benign,hacker-deps,0.1.1,benign,benign,benign,benign
benign,vite-plugin-tailwind-attributify,1.0.8,benign,benign,benign,benign
benign,grunt-contrib-compress-staging,0.0.1-dev1,benign,benign,benign,benign
benign,grunt-html-annotation,0.2.0,benign,benign,benign,benign
benign,iback,1.1.0,benign,benign,benign,benign
benign,react-material-type-scale,0.0.2,benign,benign,benign,benign
benign,hd_online_player_big_brother_movie_eng_sub_verifiedgo__v62cn,1.0.0,benign,benign,benign,benign
benign,@supermap##iclient-classic,11.1.1,benign,benign,benign,benign
benign,Mu,0.0.1,benign,benign,benign,benign
benign,@seansleblanc##pink-trombone,1.0.1,benign,benign,benign,benign
benign,ebmstats,0.1.1,benign,benign,benign,benign
benign,@gorillascript##grunt-gorilla,0.2.0-1,benign,benign,benign,benign
benign,brinydeep,0.0.56,benign,benign,benign,benign
benign,@digix##doxity,0.5.2,benign,malicious,benign,benign
benign,vibez-cbd-gummies-scam-alert-benefits-ingredients-and-price,1.0.0,benign,benign,benign,benign
benign,@skp-toolkit##json-dsl-parser,0.0.2,benign,benign,benign,benign
benign,three-sphere,1.0.17,benign,benign,benign,benign
benign,browserslist-new-relic,2.0.0,benign,benign,benign,benign
benign,@lisknonanika##password-lock-transaction,1.1.0,benign,benign,benign,benign
benign,gsap-rn,0.0.18,benign,benign,benign,benign
benign,@zhuyukeji##z-map,1.0.4,benign,benign,benign,benign
benign,@mooyoojs##taro-rax-postcss-plugin,0.1.2,benign,benign,benign,benign
benign,@lsner##raven-baidu,0.0.12-0,benign,benign,benign,benign
benign,grunt-modulate,0.1.0,benign,benign,benign,benign
benign,@ignota##susy.js,0.2.0,benign,benign,benign,benign
benign,pixi-gradient-shaders,0.1.12,benign,benign,benign,benign
benign,react-circle-progress-bar,0.1.4,benign,benign,benign,benign
benign,grunt-checkwpversion,0.3.0,benign,benign,benign,benign
benign,icon-shadow,1.0.5,benign,benign,benign,benign
benign,@megalo##px2rpx,0.1.0,benign,benign,benign,benign
benign,generator-android-clean-architecture-boilerplate,1.0.0,benign,benign,benign,benign
benign,star-bg2,1.1.0,benign,benign,benign,benign
benign,grunt-sweet,0.2.2,benign,benign,benign,benign
benign,@outfit.io##react,1.8.1,benign,benign,benign,benign
benign,laravel-mix-image-resizer,0.0.8,benign,benign,benign,benign
benign,mark_tools,1.0.2,benign,benign,benign,benign
benign,@stream-io##video-react-sdk,1.14.2,benign,benign,benign,benign
benign,react-native-xmpush,2.0.0,benign,benign,benign,benign
benign,aeolixsdk-js,0.3.4,benign,benign,benign,benign
benign,@gennadysx##react-native-background-thread,1.2.2,benign,benign,benign,benign
benign,@supermap##iclient-maplibregl,11.1.1,benign,benign,benign,benign
benign,regenbogen,1.0.3,benign,benign,benign,benign
benign,guitar2audio,0.1.2,benign,benign,benign,benign
benign,x-piano,2.0.0,benign,benign,benign,benign
benign,iqurvk,3.0.6,benign,benign,benign,benign
benign,leaflet.markercluster,1.5.3,benign,malicious,benign,benign
benign,@universis##percentile-ranking,1.0.1,benign,benign,benign,benign
benign,tinyfloat,1.0.2,benign,benign,benign,benign
benign,grunt-contrib-jst,2.0.0,benign,benign,benign,benign
benign,react-scrollable-component,1.0.4,benign,benign,benign,benign
benign,watermark-webpage,1.0.5,benign,benign,benign,benign
benign,react-g6,0.1.1,benign,benign,benign,benign
benign,xemplar,0.0.8,benign,benign,benign,benign
benign,@biptik##squircle,0.0.3,benign,benign,benign,benign
benign,oute-services-component-sdk,0.0.158,benign,benign,benign,benign
benign,imagemin-pngquant,10.0.0,benign,benign,benign,benign
benign,@rbxts##motion,0.0.1-d,benign,benign,benign,benign
benign,svg-webgl-loader-opti,2.3.1,benign,benign,benign,benign
benign,color-between,1.0.2,benign,benign,benign,benign
benign,@neuviemepage##vue-directive-observable,1.0.2,benign,benign,benign,benign
benign,react-navigation-focus-render,0.0.1,benign,benign,benign,benign
benign,@doodle3d##superlogin-client,0.8.1,benign,benign,benign,benign
benign,grunt-dj-rename,0.2.3,benign,benign,benign,benign
benign,edit-table-vue3,1.5.2,benign,benign,benign,benign
benign,change-keys,1.0.2,benign,benign,benign,benign
benign,tempisfugit,0.0.1,benign,benign,benign,benign
benign,crox.mod,1.5.1,benign,benign,benign,benign
benign,chessanalysis,0.1.2,benign,benign,benign,benign
benign,grunt-scaffold,0.7.0,benign,benign,benign,benign
benign,react-pinterest,1.2.0,benign,benign,benign,benign
benign,nutri-calc,1.0.1,benign,benign,benign,benign
benign,exframe-decimal,1.0.4,benign,benign,benign,benign
benign,webaudio-instruments,0.4.1,benign,benign,benign,benign
benign,grunt-exorcise,2.1.1,benign,benign,benign,benign
benign,readweb,1.1.0,benign,benign,benign,benign
benign,holtwinters-md,0.0.4,benign,benign,benign,benign
benign,react-native-soundfont,0.0.9,benign,benign,benign,benign
benign,spark-nodejs,0.0.6,benign,benign,benign,benign
benign,feature-flagons,1.0.8,benign,benign,benign,benign
benign,getthumbnail,1.0.7,benign,benign,benign,benign
benign,echarts-raindrop,1.0.2,benign,benign,benign,benign
benign,image-augmentation,1.0.0,benign,benign,benign,benign
benign,smart-glob,1.0.2,benign,benign,benign,benign
benign,jsdecimal,0.1.18,benign,benign,benign,benign
benign,react-npm-demo,0.0.16,benign,benign,benign,benign
benign,tojson,0.3.18,benign,benign,benign,benign
benign,basscss-color-progress,1.0.2,benign,benign,benign,benign
benign,sass-vars-to-json,2.1.1,benign,benign,benign,benign
benign,shake,0.0.9,benign,benign,benign,benign
benign,@dauntless##react-calendar-timeline,0.19.0,benign,benign,benign,benign
benign,scalr,1.1.4,benign,benign,benign,benign
benign,grunt-setup-conventions,2.1.1,benign,benign,benign,benign
benign,@qmhc##split,0.4.0,benign,benign,benign,benign
benign,@bluehexagons##easing,0.4.2,benign,benign,benign,benign
benign,safari-push-package,0.3.1,benign,benign,benign,benign
benign,react-animation-hooks,1.0.1,benign,benign,benign,benign
benign,@tonejs##multichannel,0.0.5,benign,benign,benign,benign
benign,star-layout,1.0.1,benign,benign,benign,benign
benign,poly-decomp-es,0.4.2,benign,benign,benign,benign
benign,react-native-svg-pan-zoom-native-evt-patch,0.1.3,benign,benign,benign,benign
benign,light-window,0.4.3,benign,benign,benign,benign
benign,appzone,0.2.8,benign,benign,benign,benign
benign,tetriminos,1.2.1,benign,benign,benign,benign
benign,altizure-plugin-geojson,0.1.2,benign,malicious,benign,benign
benign,npm-beta,1.4.8,benign,benign,malicious,benign
benign,lottery-react002,0.1.2,benign,benign,benign,benign
benign,@buckeye##bs-aeson,3.0.1,benign,benign,benign,benign
benign,@combadge##ecma-tonegenerator,1.0.4,benign,benign,benign,benign
benign,keyframe-transpose,1.0.2,benign,benign,benign,benign
benign,react-audio-spectrum3,0.2.3,benign,benign,benign,benign
benign,fractos,1.1.2,benign,benign,benign,benign
benign,grunt-ngdocs-caitp,0.1.9,benign,benign,benign,benign
benign,@forecasting##aggregation,1.0.3,benign,benign,benign,benign
benign,@techainer1t##sort-node,1.1.1,benign,benign,benign,malicious
benign,pureimage,0.4.18,benign,benign,benign,benign
benign,@monokai##monoco,0.2.2,benign,benign,benign,benign
benign,magick.js,0.0.1,benign,benign,benign,benign
benign,@dorianb##random-js,0.0.7,benign,benign,benign,benign
benign,@kcko##bootstrap4-font-size-helper,2.0.0,benign,benign,benign,benign
benign,@gogletahir##react-native-ant-media,0.0.1-beta,benign,benign,benign,benign
benign,homework-vector-library,1.0.1,benign,benign,benign,benign
benign,react-overlap,0.0.11,benign,benign,benign,benign
benign,tencentcloud-webar-wx,1.0.13,benign,benign,benign,benign
benign,@hadihallak##css,9.0.0-alpha.9,benign,benign,benign,benign
benign,sbx-react-micro-chart,0.0.5,benign,benign,benign,benign
benign,react-native-draggable-gridview,1.0.3,benign,benign,benign,benign
benign,cerebro-npms,0.1.1-rc.2,benign,benign,benign,benign
benign,@softbinatorsoftbinator##hardhat-gas-estimator,0.0.3,benign,benign,benign,benign
benign,hyperterm-transparent-vibrancy,1.0.6,benign,benign,benign,benign
benign,nearest-color-shade,1.0.2,benign,benign,benign,benign
benign,form-component,1.0.3,benign,benign,benign,benign
benign,react-native-zzy-toast,1.0.1,benign,benign,benign,benign
benign,bsdiff-rs,1.0.0,benign,malicious,malicious,malicious
benign,bland-ai,0.0.6,benign,benign,benign,benign
benign,@es-space##es-drager-react,0.0.13,benign,benign,benign,benign
benign,roc-keto-bhb-keto-faqs,1.0.0,benign,benign,benign,benign
benign,spaniel,2.10.2,benign,benign,benign,benign
benign,@uoh##spinner,0.0.2,benign,benign,benign,benign
benign,@avent-ui##magneto,1.0.5,benign,benign,benign,benign
benign,unrealspeech,1.8.6,benign,benign,benign,benign
benign,@cawfree##react-native-safely-nested-list,1.0.1,benign,benign,benign,benign
benign,testem-time-reporter,2.0.0,benign,benign,benign,benign
benign,@untemps##loan-schedule,2.1.2,benign,benign,benign,benign
benign,@stdlib##math-base-special-fast-acosh,0.3.0,benign,benign,benign,benign
benign,node-css-image,0.0.3,benign,benign,benign,benign
benign,lpd8806,0.2.0,benign,benign,benign,benign
benign,mdn-compat-browserlist,0.0.5,benign,benign,benign,benign
benign,@b9g##crank,0.6.0,benign,benign,benign,benign
benign,blurmarkettest,1.0.1,benign,benign,benign,benign
benign,@phoenix-plugin-registry##easy-edit-numerical-value,1.2.1,benign,benign,benign,benign
benign,@hakuna-matata-ui##clickable,1.2.2,benign,benign,benign,benign
benign,soundcloud-lookup,0.0.2,benign,benign,benign,benign
benign,@amendable##colors-polished,0.5.0,benign,benign,benign,benign
benign,@zohodesk##touch-pressure,1.0.0-beta.0,benign,benign,benign,benign
benign,@alsacia##style-dictionary,1.1.1,benign,benign,benign,benign
benign,broken-line-chart,1.0.2,benign,benign,benign,benign
benign,paulshestakov-react-calendar-timeline,0.27.0-lol-kek-cheburek,benign,benign,benign,benign
benign,frequent-phrases,0.1.2-alpha,benign,benign,benign,benign
benign,kaiquecruz-ionic2-calendar-clickacai,1.1.2,benign,malicious,malicious,malicious
benign,@n1kk##contrast-color,0.1.0,benign,benign,benign,benign
benign,watervalues,1.0.0,benign,benign,benign,benign
benign,gatsby-headless,0.1.0,benign,benign,benign,benign
benign,@polymarket##clob-client,4.15.0,benign,benign,benign,benign
benign,@prantlf##grunt-contrib-requirejs,2.0.1,benign,benign,benign,benign
benign,@hono##prometheus,1.0.1,benign,benign,benign,benign
benign,react-native-qr-code-styling,1.1.3,benign,benign,benign,benign
benign,laravel-mix-simple-image-processing,1.0.10,benign,benign,benign,benign
benign,webpack-javascript-obfuscator-plugin,1.0.9,benign,benign,benign,benign
benign,market-transactions-engine,1.0.2,benign,benign,benign,benign
benign,gaussian-elimination,1.0.2,benign,benign,benign,benign
benign,retry-if-fails,1.0.1,benign,benign,benign,benign
benign,commitgpt35,2.0.6,benign,benign,benign,benign
benign,@339rama##react-modal-system,1.0.0,benign,benign,benign,benign
benign,derby-jade,0.6.21,benign,benign,benign,benign
benign,algomatic,4.0.0,benign,benign,benign,benign
benign,th-react-calendar-timeline,0.19.0,benign,benign,benign,benign
benign,stack-calc,1.0.5,benign,benign,benign,benign
benign,@ksv90##texture-packer,0.2.8,benign,benign,benign,benign
benign,parallax-loader,1.0.1,benign,benign,benign,benign
benign,@neondatabase##pg-import,1.6.0,benign,benign,benign,benign
benign,process-top,1.6.0,benign,benign,benign,benign
benign,recaptcha-async,0.0.4,benign,benign,benign,benign
benign,tirangaclubb,1.1.35,benign,benign,benign,benign
benign,assemble-handlebars,0.4.1,benign,benign,benign,benign
benign,pm-ribbon,3.0.0,benign,benign,benign,benign
benign,@speigg##html2canvas,1.0.0-alpha.12-fork.0.0.3,benign,benign,benign,benign
benign,ahrs,1.3.3,benign,benign,benign,benign
benign,@tryferos##dropdown,1.3.8,benign,benign,benign,benign
benign,nv-facutil-simple-continue,1.0.3,benign,benign,benign,benign
benign,grunt-handlebarsify,0.4.0,benign,benign,benign,benign
benign,@mchain-mm##sdk,2.4.6,benign,benign,benign,benign
benign,turn-to-rad-cli,1.0.0,benign,benign,benign,benign
benign,jam3-lesson-module-creation,1.0.6,benign,benign,benign,benign
benign,maplibre-gl-nightlayer,1.0.0-alpha.12,benign,benign,benign,benign
benign,providence-analytics,0.19.0,benign,benign,benign,benign
benign,@nibiruchain##solidity,0.0.4,benign,benign,benign,benign
benign,@mrpullen##fluentui-carousel,1.0.7,benign,benign,benign,benign
benign,scroll-animator,4.0.0,benign,benign,benign,benign
benign,fake-tag,5.0.0,benign,benign,benign,benign
benign,leaflet-tilelayer-geojson,1.0.4,benign,benign,benign,benign
benign,metaphorjs,0.3.13,benign,benign,benign,benign
benign,immortal,0.6.1,benign,malicious,malicious,malicious
benign,@teste-ui##clickable,2.0.4,benign,benign,benign,benign
benign,@kebsu##tsoa,6.0.0-rc.0-fix,benign,benign,benign,benign
benign,jumpani,0.0.2,benign,benign,benign,benign
benign,image-pixelizer,1.1.0,benign,benign,benign,benign
benign,tjbotlib-jl,1.5.4,benign,benign,benign,benign
benign,pubsubhubbub,1.0.2,benign,benign,benign,benign
benign,onewebapp-window,1.1.2,benign,benign,benign,benign
benign,best-poller,0.1.1,benign,malicious,benign,benign
benign,slock,0.0.7,benign,benign,benign,benign
benign,react-squarely,1.0.4,benign,benign,benign,benign
benign,@diamond-agg-sdk-test##client,0.0.2,benign,benign,benign,benign
benign,nicknames,1.0.2,benign,benign,benign,benign
benign,vmrxaq,3.1.8,benign,benign,benign,benign
benign,3d-geometry-simplify,1.0.6,benign,benign,benign,benign
benign,react-plausible-analytics,0.4.3,benign,benign,benign,benign
benign,numeric-buffer,0.1.0,benign,benign,benign,benign
benign,jupyterlab-nvdashboard,0.5.1,benign,benign,benign,benign
benign,browserslist-mixpanel,0.0.3,benign,benign,benign,benign
benign,react-pulsable,1.0.22,benign,benign,benign,benign
benign,sourcejs-webpack,0.2.0,benign,benign,benign,benign
benign,express-language-matcher,0.0.1,benign,benign,benign,benign
benign,kerassentials-oil-reviews-xfidf,2.0.7,benign,benign,benign,benign
benign,module-resolver,1.0.0,benign,benign,benign,benign
benign,simple-performant-harmonic-oscillator,4.0.0,benign,benign,benign,benign
benign,@girs##node-dbusmenugtk-0.4,0.4.0-3.3.0,benign,benign,benign,benign
benign,mongoose,8.13.2,benign,benign,benign,benign
benign,grunt-svg-merge,0.1.2,benign,benign,benign,benign
benign,p44,0.7.1,benign,benign,benign,benign
benign,browserslist-inspect,0.1.3,benign,benign,benign,benign
benign,cordova-plugin-photo-library-wkwebview,3.0.3,benign,benign,benign,benign
benign,@azleur##stats,0.2.1,benign,benign,benign,benign
benign,aiwen-cc-video,0.0.9,benign,benign,benign,benign
benign,ts-zello-player,0.0.6,benign,benign,benign,benign
