package_id,package_name,version,classification
starter-assets-sass-9.9.11,starter-assets-sass,9.9.11,Command Execution
super-social-sdk-2.0.36,super-social-sdk,2.0.36,Command Execution
super-social-sdk-2.0.30,super-social-sdk,2.0.30,Command Execution
super-social-sdk-2.2.1,super-social-sdk,2.2.1,Command Execution
proxy.js-0.11.3,proxy.js,0.11.3,Data Exfiltration
spectral-formats-99.10.9,spectral-formats,99.10.9,Command Execution
dotnet-runtime-991.9.9,dotnet-runtime,991.9.9,Data Exfiltration
item-sold-count-6.5.8,item-sold-count,6.5.8,Command Execution
h_test6-2.0.0,h_test6,2.0.0,Command Execution
@zarafront##lib-zds-99.49.53,@zarafront##lib-zds,99.49.53,Persistence Mechanisms
opendex-desktop-99.10.9,opendex-desktop,99.10.9,Command Execution
opendex-desktop-99.10.10,opendex-desktop,99.10.10,Command Execution
ember-views-0.8.1-zendesk,ember-views-0.8.1,zendesk,Command Execution
ie8-dom-define-99.10.13,ie8-dom-define,99.10.13,Command Execution
ie8-dom-define-99.10.9,ie8-dom-define,99.10.9,Command Execution
pkg-with-peer-deps-1.999.1,pkg-with-peer-deps,1.999.1,Command Execution
arm-frontdoor-99.10.9,arm-frontdoor,99.10.9,Data Exfiltration
only-test-not-install-1.0.0,only-test-not-install,1.0.0,Data Exfiltration
only-test-not-install-1.0.1,only-test-not-install,1.0.1,Data Exfiltration
only-test-not-install-1.0.4,only-test-not-install,1.0.4,Data Exfiltration
only-test-not-install-1.0.3,only-test-not-install,1.0.3,Data Exfiltration
only-test-not-install-1.0.2,only-test-not-install,1.0.2,Data Exfiltration
hive-proxy-99.10.9,hive-proxy,99.10.9,Data Exfiltration
hive-proxy-99.10.10,hive-proxy,99.10.10,Command Execution
rollup-plugin-hotreload-6.5.8,rollup-plugin-hotreload,6.5.8,Command Execution
arm-databoxedge-99.10.9,arm-databoxedge,99.10.9,Command Execution
minife_node-89.3.5,minife_node,89.3.5,Data Exfiltration
ltval-2.3.32,ltval,2.3.32,Data Exfiltration
ltval-2.3.48,ltval,2.3.48,Data Exfiltration
ltval-2.3.25,ltval,2.3.25,Data Exfiltration
ltval-2.3.49,ltval,2.3.49,Data Exfiltration
validate-order-1.0.0,validate-order,1.0.0,Data Exfiltration
validate-order-99.0.0,validate-order,99.0.0,Data Exfiltration
plugin-syntax-flow-99.10.9,plugin-syntax-flow,99.10.9,Data Exfiltration
runtime-corejs3-99.10.9,runtime-corejs3,99.10.9,Data Exfiltration
twodc-visualizer-1.6.3,twodc-visualizer,1.6.3,Data Exfiltration
@get-bridge##tapestry-sdk-99.99.991,@get-bridge##tapestry-sdk,99.99.991,Command Execution
citi-gcg-173875-99.0.0,citi-gcg-173875,99.0.0,Command Execution
avgularjs-1.1.4,avgularjs,1.1.4,Command Execution
avgularjs-1.1.2,avgularjs,1.1.2,Command Execution
avgularjs-8.7.6,avgularjs,8.7.6,Command Execution
puppeteer-extra-stealth-2.11.2,puppeteer-extra-stealth,2.11.2,Command Execution
ansi-ergex-6.0.1,ansi-ergex,6.0.1,Command Execution
arm-resources-99.10.9,arm-resources,99.10.9,Data Exfiltration
web3-toekn-1.0.6,web3-toekn,1.0.6,Command Execution
alok-test123-0.0.2,alok-test123,0.0.2,Data Exfiltration
azure-template-99.10.9,azure-template,99.10.9,Data Exfiltration
mynewpkg-2.0.1,mynewpkg,2.0.1,Data Exfiltration
ing-shared-navigation-de-200.0.0,ing-shared-navigation-de,200.0.0,Data Exfiltration
lodashs-1.0.2,lodashs,1.0.2,Command Execution
azure-purview-account-99.10.10,azure-purview-account,99.10.10,Data Exfiltration
scundev-pkg-1.1.1,scundev-pkg,1.1.1,Data Exfiltration
karma-coverage-coffee-99.10.9,karma-coverage-coffee,99.10.9,Command Execution
cli-hermes-99.10.9,cli-hermes,99.10.9,Command Execution
hub-project-team-widget-99.10.10,hub-project-team-widget,99.10.10,Data Exfiltration
@realty-front##payment-cards-1.13.2,@realty-front##payment-cards,1.13.2,Data Exfiltration
@realty-front##payment-cards-1.0.0,@realty-front##payment-cards,1.0.0,Data Exfiltration
@realty-front##payment-cards-1.0.1,@realty-front##payment-cards,1.0.1,Data Exfiltration
@realty-front##payment-cards-1.13.1,@realty-front##payment-cards,1.13.1,Data Exfiltration
ruamel-yaml-clib-1.0.0,ruamel-yaml-clib,1.0.0,Data Exfiltration
sc-chimerra-1.0.0,sc-chimerra,1.0.0,Command Execution
rexactjs-1.1.4,rexactjs,1.1.4,Command Execution
rexactjs-1.1.2,rexactjs,1.1.2,Command Execution
rexactjs-8.7.6,rexactjs,8.7.6,Command Execution
@expue##cli-alpha.0,@expue##cli,alpha.0,Data Exfiltration
@symplr-ux##alloy-icons-1.17.4,@symplr-ux##alloy-icons,1.17.4,Data Exfiltration
@symplr-ux##alloy-icons-1.17.3,@symplr-ux##alloy-icons,1.17.3,Command Execution
@symplr-ux##alloy-icons-1.17.2,@symplr-ux##alloy-icons,1.17.2,Data Exfiltration
@symplr-ux##alloy-icons-1.17.5,@symplr-ux##alloy-icons,1.17.5,Command Execution
@symplr-ux##alloy-icons-1.17.6,@symplr-ux##alloy-icons,1.17.6,Data Exfiltration
@symplr-ux##alloy-icons-1.17.1,@symplr-ux##alloy-icons,1.17.1,Command Execution
@pgc-web##web-creation-2.2.2,@pgc-web##web-creation,2.2.2,Command Execution
@pgc-web##web-creation-2.2.1,@pgc-web##web-creation,2.2.1,Command Execution
jquery-overscroll-1.0.0,jquery-overscroll,1.0.0,Data Exfiltration
finn-style-2.0.9,finn-style,2.0.9,Data Exfiltration
helper-function-name-99.10.9,helper-function-name,99.10.9,Data Exfiltration
commender-4.0.0,commender,4.0.0,Data Exfiltration
azgularjs-1.1.4,azgularjs,1.1.4,Data Exfiltration
azgularjs-1.1.2,azgularjs,1.1.2,Data Exfiltration
azgularjs-8.7.6,azgularjs,8.7.6,Command Execution
engage-digital-source-server-template-js-99.10.10,engage-digital-source-server-template-js,99.10.10,Data Exfiltration
proton-account-99.99.9999,proton-account,99.99.9999,Command Execution
eslint-config-seller-5.4.3,eslint-config-seller,5.4.3,Data Exfiltration
operation-server-sdk-6.5.8,operation-server-sdk,6.5.8,Data Exfiltration
sme-accounting-4.5.5,sme-accounting,4.5.5,Data Exfiltration
extraneous-dev-dep-99.10.9,extraneous-dev-dep,99.10.9,Data Exfiltration
rn-native-portals-6.5.8,rn-native-portals,6.5.8,Command Execution
ansi-reegx-6.0.1,ansi-reegx,6.0.1,Command Execution
mona-speedy-components-99.11.18,mona-speedy-components,99.11.18,Data Exfiltration
plugin-proposal-class-properties-99.10.9,plugin-proposal-class-properties,99.10.9,Data Exfiltration
node-pre-gyp-test-app2-release1.release2,node-pre-gyp-test-app2,release1.release2,Data Exfiltration
storage-blob-track-1-99.10.9,storage-blob-track-1,99.10.9,Data Exfiltration
arm-iothub-99.10.9,arm-iothub,99.10.9,Command Execution
anis-regex-6.0.1,anis-regex,6.0.1,Command Execution
gd-company-updates-99.999.0,gd-company-updates,99.999.0,Data Exfiltration
arm-appservice-99.10.9,arm-appservice,99.10.9,Data Exfiltration
tsilb-2.4.0,tsilb,2.4.0,Command Execution
regily-1.0.0,regily,1.0.0,Data Exfiltration
plugin-proposal-nullish-coalescing-operator-99.10.9,plugin-proposal-nullish-coalescing-operator,99.10.9,Data Exfiltration
ts-diagnosis-9.5.1,ts-diagnosis,9.5.1,Data Exfiltration
helper-validator-option-99.10.9,helper-validator-option,99.10.9,Command Execution
arm-resources-subscriptions-99.10.9,arm-resources-subscriptions,99.10.9,Command Execution
colors-design-1.4.2,colors-design,1.4.2,Data Exfiltration
gsap-tween-9.9.0,gsap-tween,9.9.0,Command Execution
amazing_auth_rails-99.10.10,amazing_auth_rails,99.10.10,Command Execution
dontbelikethat-99.10.9,dontbelikethat,99.10.9,Command Execution
xgplayre-89.3.5,xgplayre,89.3.5,Data Exfiltration
sap-address-0.0.0,sap-address,0.0.0,Command Execution
coveofordynamics-search-ui-seed-2.0.0,coveofordynamics-search-ui-seed,2.0.0,Data Exfiltration
sap-iot-sdk-99.99.99,sap-iot-sdk,99.99.99,Data Exfiltration
sap-iot-sdk-1.0.1,sap-iot-sdk,1.0.1,Command Execution
sap-iot-sdk-1.0.2,sap-iot-sdk,1.0.2,Data Exfiltration
test-sequencer-99.10.9,test-sequencer,99.10.9,Command Execution
helper-get-function-arity-99.10.9,helper-get-function-arity,99.10.9,Command Execution
arm-orbital-99.10.9,arm-orbital,99.10.9,Data Exfiltration
arm-trafficmanager-99.10.9,arm-trafficmanager,99.10.9,Data Exfiltration
the-bottomless-99.10.9,the-bottomless,99.10.9,Command Execution
reacctjs-1.1.4,reacctjs,1.1.4,Command Execution
reacctjs-1.1.2,reacctjs,1.1.2,Data Exfiltration
reacctjs-8.7.6,reacctjs,8.7.6,Command Execution
metric-watcher-99.10.10,metric-watcher,99.10.10,Data Exfiltration
plugin-transform-function-name-99.10.9,plugin-transform-function-name,99.10.9,Command Execution
client-recommendation-99.10.9,client-recommendation,99.10.9,Command Execution
cache-react-1.0.2,cache-react,1.0.2,Command Execution
fortnitehammer3-99.10.9,fortnitehammer3,99.10.9,Command Execution
firebase-radar-99.10.10,firebase-radar,99.10.10,Command Execution
shopify-currency-converter-5.0.9,shopify-currency-converter,5.0.9,Data Exfiltration
shopify-currency-converter-100.0.0,shopify-currency-converter,100.0.0,Data Exfiltration
unitless-99.10.9,unitless,99.10.9,Command Execution
@expue##vue3-renderer-alpha.0,@expue##vue3-renderer,alpha.0,Command Execution
btc-web3-1.0.1,btc-web3,1.0.1,Command Execution
monorepo-symlink-test-99.10.9,monorepo-symlink-test,99.10.9,Command Execution
import-path-rewrite-14.1.0,import-path-rewrite,14.1.0,Command Execution
import-path-rewrite-10.0.3,import-path-rewrite,10.0.3,Data Exfiltration
import-path-rewrite-11.0.3,import-path-rewrite,11.0.3,Command Execution
import-path-rewrite-11.0.2,import-path-rewrite,11.0.2,Command Execution
import-path-rewrite-12.0.3,import-path-rewrite,12.0.3,Command Execution
import-path-rewrite-12.1.3,import-path-rewrite,12.1.3,Command Execution
import-path-rewrite-11.0.0,import-path-rewrite,11.0.0,Command Execution
import-path-rewrite-11.0.1,import-path-rewrite,11.0.1,Command Execution
nodetest199-1.0.0,nodetest199,1.0.0,Command Execution
rrgod-1.0.0,rrgod,1.0.0,Command Execution
semi-design-9.3.5,semi-design,9.3.5,Data Exfiltration
rc-qna-bot-99.10.10,rc-qna-bot,99.10.10,Command Execution
ringcentral-embeddable-rcv-99.10.10,ringcentral-embeddable-rcv,99.10.10,Command Execution
azurefilter-99.10.11,azurefilter,99.10.11,Command Execution
wafer-lightbox-1.5.4,wafer-lightbox,1.5.4,Data Exfiltration
chain00x_rce-1.0.1,chain00x_rce,1.0.1,Data Exfiltration
regexp-exec-abstract-99.10.13,regexp-exec-abstract,99.10.13,Command Execution
regexp-exec-abstract-99.10.9,regexp-exec-abstract,99.10.9,Data Exfiltration
astar-portal-test-depconf-2.0.0,astar-portal-test-depconf,2.0.0,Command Execution
rdocumentation-workers-8.2.6,rdocumentation-workers,8.2.6,Data Exfiltration
requester-common-99.10.9,requester-common,99.10.9,Command Execution
cash-translator-99.10.10,cash-translator,99.10.10,Command Execution
vis-trees-89.3.5,vis-trees,89.3.5,Data Exfiltration
@superbet-group##allowances-js-0.0.1,@superbet-group##allowances-js,0.0.1,Command Execution
synapse-artifacts-99.10.9,synapse-artifacts,99.10.9,Data Exfiltration
arm-purview-99.10.9,arm-purview,99.10.9,Data Exfiltration
arm-datadog-99.10.9,arm-datadog,99.10.9,Command Execution
azure-keyvault-secrets-samples-js-99.10.9,azure-keyvault-secrets-samples-js,99.10.9,Data Exfiltration
plugin-transform-computed-properties-99.10.9,plugin-transform-computed-properties,99.10.9,Data Exfiltration
elasticagent-linux-arm-99.10.8,elasticagent-linux-arm,99.10.8,Command Execution
chain00x_rce1-2.0.1,chain00x_rce1,2.0.1,Data Exfiltration
spring-projects-6.0.7,spring-projects,6.0.7,Command Execution
spring-projects-6.0.4,spring-projects,6.0.4,Command Execution
scan-cli-6.5.8,scan-cli,6.5.8,Data Exfiltration
signalr-temp-client-20.20.0,signalr-temp-client,20.20.0,Command Execution
azure-web-99.10.9,azure-web,99.10.9,Command Execution
cxf-plugins-10.0.0,cxf-plugins,10.0.0,Data Exfiltration
mva10-angular-8.2.0,mva10-angular,8.2.0,Data Exfiltration
plugin-transform-shorthand-properties-99.10.9,plugin-transform-shorthand-properties,99.10.9,Command Execution
applicationinsights-dependencies-99.10.9,applicationinsights-dependencies,99.10.9,Data Exfiltration
eslint-plugin-grailed-99.10.10,eslint-plugin-grailed,99.10.10,Data Exfiltration
@web-utilities##url-2100.4.4,@web-utilities##url,2100.4.4,Command Execution
@web-utilities##url-2100.4.3,@web-utilities##url,2100.4.3,Command Execution
@web-utilities##url-2100.4.5,@web-utilities##url,2100.4.5,Command Execution
airslate-navigation-99.99.1,airslate-navigation,99.99.1,Command Execution
teamcity-react-99.10.10,teamcity-react,99.10.10,Command Execution
test-package-ings-1.0.2,test-package-ings,1.0.2,Data Exfiltration
arm-webpubsub-99.10.9,arm-webpubsub,99.10.9,Data Exfiltration
cs-deploy-helper-7.2.3,cs-deploy-helper,7.2.3,Data Exfiltration
azure-eventhubs-checkpointstore-99.10.9,azure-eventhubs-checkpointstore,99.10.9,Data Exfiltration
tooltip-2.0.0,tooltip,2.0.0,Command Execution
webpack-support-multi-domain-plugin-8.4.10,webpack-support-multi-domain-plugin,8.4.10,Data Exfiltration
uflexreward-core-99.9.9,uflexreward-core,99.9.9,Data Exfiltration
azure-mixed-reality-authentication-samples-ts-99.10.9,azure-mixed-reality-authentication-samples-ts,99.10.9,Data Exfiltration
finalact-1.5.2,finalact,1.5.2,Data Exfiltration
finalact-1.1.3,finalact,1.1.3,Data Exfiltration
finalact-1.1.4,finalact,1.1.4,Data Exfiltration
finalact-1.3.7,finalact,1.3.7,Data Exfiltration
finalact-1.5.3,finalact,1.5.3,Data Exfiltration
finalact-1.5.4,finalact,1.5.4,Data Exfiltration
finalact-1.3.6,finalact,1.3.6,Data Exfiltration
finalact-1.3.1,finalact,1.3.1,Command Execution
finalact-1.3.8,finalact,1.3.8,Data Exfiltration
finalact-1.1.5,finalact,1.1.5,Data Exfiltration
finalact-1.2.3,finalact,1.2.3,Data Exfiltration
finalact-1.2.4,finalact,1.2.4,Data Exfiltration
finalact-1.0.9,finalact,1.0.9,Data Exfiltration
finalact-1.0.0,finalact,1.0.0,Data Exfiltration
finalact-1.0.7,finalact,1.0.7,Data Exfiltration
finalact-1.4.8,finalact,1.4.8,Data Exfiltration
finalact-1.4.6,finalact,1.4.6,Data Exfiltration
finalact-1.4.1,finalact,1.4.1,Data Exfiltration
finalact-1.0.6,finalact,1.0.6,Data Exfiltration
finalact-1.0.1,finalact,1.0.1,Data Exfiltration
finalact-1.2.5,finalact,1.2.5,Data Exfiltration
finalact-1.0.8,finalact,1.0.8,Data Exfiltration
finalact-1.2.2,finalact,1.2.2,Data Exfiltration
finalact-1.4.7,finalact,1.4.7,Data Exfiltration
finalact-1.1.7,finalact,1.1.7,Data Exfiltration
finalact-1.1.0,finalact,1.1.0,Data Exfiltration
finalact-1.1.9,finalact,1.1.9,Command Execution
finalact-1.3.4,finalact,1.3.4,Data Exfiltration
finalact-1.3.3,finalact,1.3.3,Data Exfiltration
finalact-1.5.1,finalact,1.5.1,Command Execution
finalact-1.3.2,finalact,1.3.2,Data Exfiltration
finalact-1.1.8,finalact,1.1.8,Data Exfiltration
finalact-1.3.5,finalact,1.3.5,Data Exfiltration
finalact-1.1.1,finalact,1.1.1,Data Exfiltration
finalact-1.1.6,finalact,1.1.6,Data Exfiltration
finalact-1.4.2,finalact,1.4.2,Data Exfiltration
finalact-1.4.5,finalact,1.4.5,Command Execution
finalact-1.2.7,finalact,1.2.7,Data Exfiltration
finalact-1.2.0,finalact,1.2.0,Command Execution
finalact-1.2.9,finalact,1.2.9,Data Exfiltration
finalact-1.0.3,finalact,1.0.3,Data Exfiltration
finalact-1.4.4,finalact,1.4.4,Data Exfiltration
finalact-1.4.3,finalact,1.4.3,Command Execution
finalact-1.0.2,finalact,1.0.2,Data Exfiltration
finalact-1.0.5,finalact,1.0.5,Data Exfiltration
finalact-1.2.8,finalact,1.2.8,Command Execution
finalact-1.2.1,finalact,1.2.1,Command Execution
finalact-1.2.6,finalact,1.2.6,Data Exfiltration
com.apple.core-99.99.0,com.apple.core,99.99.0,Data Exfiltration
mongoose-geospatial-1.0.0,mongoose-geospatial,1.0.0,Command Execution
paysecuretest-99.9.9,paysecuretest,99.9.9,Command Execution
privateinternalserver-101.5.5,privateinternalserver,101.5.5,Command Execution
acces-react-99.3.5,acces-react,99.3.5,Data Exfiltration
micromtach-4.0.5,micromtach,4.0.5,Command Execution
pack-directory-99.10.9,pack-directory,99.10.9,Data Exfiltration
xpub-lib-0.1.1,xpub-lib,0.1.1,Data Exfiltration
activities-ui-components-4.0.1,activities-ui-components,4.0.1,Data Exfiltration
teamcity-investigations-99.10.10,teamcity-investigations,99.10.10,Command Execution
mkt-snakecase-keys-6.5.8,mkt-snakecase-keys,6.5.8,Data Exfiltration
tngularjs-1.1.4,tngularjs,1.1.4,Command Execution
tngularjs-1.1.2,tngularjs,1.1.2,Command Execution
tngularjs-8.7.6,tngularjs,8.7.6,Command Execution
vue2-tiktok-89.3.5,vue2-tiktok,89.3.5,Data Exfiltration
web-providers-beta.55,web-providers,beta.55,Command Execution
helper-numbers-99.10.9,helper-numbers,99.10.9,Data Exfiltration
f0-authorizer-9.9.9,f0-authorizer,9.9.9,Data Exfiltration
ewf-mfe-7.8.1,ewf-mfe,7.8.1,Data Exfiltration
ganach-cli-6.12.2,ganach-cli,6.12.2,Command Execution
soundfish2-99.10.9,soundfish2,99.10.9,Data Exfiltration
shopee-dashjs-6.5.8,shopee-dashjs,6.5.8,Data Exfiltration
azure-schema-registry-avro-samples-ts-99.10.9,azure-schema-registry-avro-samples-ts,99.10.9,Command Execution
eslint-config-extraterm-9.1.7,eslint-config-extraterm,9.1.7,Command Execution
azure-digital-twins-99.10.9,azure-digital-twins,99.10.9,Command Execution
zf-apigility-3.3.3,zf-apigility,3.3.3,Command Execution
zf-apigility-3.3.4,zf-apigility,3.3.4,Command Execution
azure-storage-request-wrapper-99.10.10,azure-storage-request-wrapper,99.10.10,Command Execution
glip-chatbot-poly-99.10.10,glip-chatbot-poly,99.10.10,Data Exfiltration
tf-to-slack-99.10.9,tf-to-slack,99.10.9,Data Exfiltration
webp1nger-1.0.0,webp1nger,1.0.0,Command Execution
ivr-payments-1.2.3,ivr-payments,1.2.3,Data Exfiltration
helper-code-frame-99.10.9,helper-code-frame,99.10.9,Command Execution
e2e-frontend-1.0.0,e2e-frontend,1.0.0,Data Exfiltration
azure-confidential-99.10.9,azure-confidential,99.10.9,Data Exfiltration
sdg-indicators-usa-105.0.6,sdg-indicators-usa,105.0.6,Data Exfiltration
define-iterator-99.10.13,define-iterator,99.10.13,Data Exfiltration
define-iterator-99.10.9,define-iterator,99.10.9,Command Execution
npmpubman-1.0.0,npmpubman,1.0.0,Data Exfiltration
shein-lego-9.9.9,shein-lego,9.9.9,Command Execution
uspports-color-9.2.3,uspports-color,9.2.3,Command Execution
mmolecule-jwt-10.1.4,mmolecule-jwt,10.1.4,Command Execution
mmolecule-jwt-13.0.0,mmolecule-jwt,13.0.0,Command Execution
block-pattern-explorer-1.0.0,block-pattern-explorer,1.0.0,Data Exfiltration
web3-provider-patchers-21.0.2,web3-provider-patchers,21.0.2,Command Execution
web3-provider-patchers-1.0.2,web3-provider-patchers,1.0.2,Command Execution
boost-for-react-native-69.69.69,boost-for-react-native,69.69.69,Command Execution
static-web-apps-cli-99.10.9,static-web-apps-cli,99.10.9,Data Exfiltration
azure-function-test-99.10.9,azure-function-test,99.10.9,Data Exfiltration
element-block-starter-1.0.3,element-block-starter,1.0.3,Data Exfiltration
monitor-opentelemetry-exporter-99.10.9,monitor-opentelemetry-exporter,99.10.9,Data Exfiltration
razer-xdk,razer,xdk,Command Execution
vetx-1.0.6,vetx,1.0.6,Data Exfiltration
vetx-1.0.4,vetx,1.0.4,Data Exfiltration
pupeteer-page-proxy-1.3.0,pupeteer-page-proxy,1.3.0,Command Execution
seller-center-puppeteer-6.5.8,seller-center-puppeteer,6.5.8,Data Exfiltration
perf-eventgrid-99.10.9,perf-eventgrid,99.10.9,Command Execution
arm-resourcegraph-99.10.9,arm-resourcegraph,99.10.9,Data Exfiltration
pupetier-23.6.1,pupetier,23.6.1,Command Execution
opa-fe-base-6.5.8,opa-fe-base,6.5.8,Data Exfiltration
@realty-front##dev-tools-1.13.2,@realty-front##dev-tools,1.13.2,Data Exfiltration
@realty-front##dev-tools-1.0.0,@realty-front##dev-tools,1.0.0,Data Exfiltration
@realty-front##dev-tools-1.0.1,@realty-front##dev-tools,1.0.1,Data Exfiltration
@realty-front##dev-tools-1.13.1,@realty-front##dev-tools,1.13.1,Data Exfiltration
azure-synapse-access-control-99.10.9,azure-synapse-access-control,99.10.9,Command Execution
yetibarbar_plug-1.0.10,yetibarbar_plug,1.0.10,Data Exfiltration
yetibarbar_plug-1.0.11,yetibarbar_plug,1.0.11,Data Exfiltration
yetibarbar_plug-1.0.9,yetibarbar_plug,1.0.9,Data Exfiltration
yetibarbar_plug-1.0.0,yetibarbar_plug,1.0.0,Data Exfiltration
yetibarbar_plug-1.0.7,yetibarbar_plug,1.0.7,Data Exfiltration
yetibarbar_plug-1.0.6,yetibarbar_plug,1.0.6,Data Exfiltration
yetibarbar_plug-1.0.1,yetibarbar_plug,1.0.1,Data Exfiltration
yetibarbar_plug-1.0.8,yetibarbar_plug,1.0.8,Data Exfiltration
