source,package_name,version,file,type,summary,cluster_kmeans,cluster_spectral,cluster_agglomerative,cluster_dbscan
malware_snippets,producer-journey,1.0.4,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,airslate-static.icons,9.9.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on install.",2,0,16,0
malware_snippets,mona-service-target-mini,99.11.18,tmp/tmppk6ae86p/mona-service-target-mini/package/index.js,shady-links,Collects host/user info and exfiltrates to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,mona-service-target-mini,99.11.18,tmp/tmppk6ae86p/mona-service-target-mini/package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates host/user info and MACs to remote servers via HTTP GET requests.,9,0,1,30
malware_snippets,mona-service-target-mini,99.11.18,tmp/tmppk6ae86p/mona-service-target-mini/package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,helper-hoist-variables,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,helper-hoist-variables,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via HTTPS POST to remote server.,1,0,4,9
malware_snippets,helper-hoist-variables,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,fing-react-components,1.15.0,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,fing-react-components,1.15.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,fing-react-components,1.15.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,fing-react-components,1.15.0,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,bitpay-rest-client,99.10.10,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution.",2,0,16,0
malware_snippets,bitpay-rest-client,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package info and exfiltrates via HTTPS POST to remote server.,1,6,4,20
malware_snippets,bitpay-rest-client,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to attacker-controlled server.,7,0,6,-1
malware_snippets,azure-storage-file-datalake,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution during npm install.",12,0,3,8
malware_snippets,azure-storage-file-datalake,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package data and exfiltrates via DNS and HTTPS POST to remote server.,6,17,9,-1
malware_snippets,azure-storage-file-datalake,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it via HTTPS POST to remote server.,17,3,17,6
malware_snippets,wafer-lightbox,1.5.4,package/eogtktu.js,npm-obfuscation,Exfiltrates process environment data to remote server using obfuscated HTTP POST request.,0,0,2,-1
malware_snippets,wafer-lightbox,1.5.4,package/package.json,npm-install-script,"Executes eogtktu.js automatically before install, enabling arbitrary code execution on package install.",2,12,2,-1
malware_snippets,rc-add-in,99.10.10,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling hidden code execution on package install.",14,0,7,-1
malware_snippets,rc-add-in,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,rc-add-in,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via HTTPS POST to remote server.,1,0,4,9
malware_snippets,eslint-config-eslint,5.0.2,package/build.js,shady-links,Downloads and executes remote code from Pastebin using eval in a try-catch block.,9,0,1,-1
malware_snippets,eslint-config-eslint,5.0.2,package/package.json,npm-install-script,"Runs build.js automatically after install, enabling arbitrary code execution on install.",2,0,2,43
malware_snippets,sb_chatbot_ui,11.11.11,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,sb_chatbot_ui,11.11.11,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package info, exfiltrates via HTTPS POST to external server.",7,7,8,-1
malware_snippets,sb_chatbot_ui,11.11.11,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system and package data to remote server via HTTPS POST.,1,13,4,3
malware_snippets,sb_chatbot_ui,11.11.11,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,dazaar-payment,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,dazaar-payment,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,dazaar-payment,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,arm-containerinstance,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info and directory listing to remote server via HTTPS POST.,9,0,1,11
malware_snippets,arm-containerinstance,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,arm-containerinstance,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,tests-final,5.0.2,package/package.json,npm-install-script,Exfiltrates current username via DNS query to attacker's domain during npm install.,8,0,2,-1
malware_snippets,tests-final,5.0.2,package/package.json,npm-install-script,"Downloads and executes remote Python code during npm install, enabling remote code execution.",12,0,3,-1
malware_snippets,tests-final,5.0.2,package/package.json,shady-links,"Downloads and executes remote Python code during npm install, enabling remote code execution.",12,0,3,-1
malware_snippets,akita-poc,1.2.0,tmp/tmp048e9drf/akita-poc/package/package.json,shady-links,Exfiltrates hostname and username to remote server during npm install.,10,0,3,-1
malware_snippets,akita-poc,1.2.0,tmp/tmp048e9drf/akita-poc/package/package.json,npm-install-script,Exfiltrates hostname and username to remote server during npm install via preinstall script.,12,0,3,-1
malware_snippets,akita-poc,1.2.0,tmp/tmp048e9drf/akita-poc/package_info-akita-poc-1.2.0.json,shady-links,Exfiltrates host and user info to remote server during npm install via preinstall script.,12,0,14,-1
malware_snippets,akita-poc,1.2.5,tmp/tmpek_y1b2o/akita-poc/package/nordic-dev/package.json,shady-links,Runs curl on install to exfiltrate data to remote server.,1,0,1,-1
malware_snippets,akita-poc,1.2.5,tmp/tmpek_y1b2o/akita-poc/package/nordic-dev/package.json,npm-install-script,Runs curl on install to exfiltrate data to remote server.,9,0,1,-1
malware_snippets,akita-poc,1.2.5,tmp/tmpek_y1b2o/akita-poc/package/odin-security/package.json,shady-links,Exfiltrates machine hostname to remote server during npm install via preinstall script.,12,0,3,-1
malware_snippets,akita-poc,1.2.5,tmp/tmpek_y1b2o/akita-poc/package/odin-security/package.json,npm-install-script,Exfiltrates machine hostname to remote server during npm install via preinstall script.,12,0,3,-1
malware_snippets,akita-poc,1.2.5,tmp/tmpek_y1b2o/akita-poc/package_info-akita-poc-1.2.5.json,shady-links,Preinstall script exfiltrates host and user info to remote server via curl.,16,0,0,-1
malware_snippets,akita-poc,1.2.5,tmp/tmpek_y1b2o/akita-poc/package/package.json,npm-install-script,Defines empty preinstall script; no malicious or suspicious behavior present.,13,0,2,-1
malware_snippets,arm-loadtestservice,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info and directory listing via HTTPS POST to remote server.,9,0,1,11
malware_snippets,arm-loadtestservice,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,arm-loadtestservice,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,babel-plugin-error-context,9.2.9,tmp/tmp9jde1ivv/babel-plugin-error-context/package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,babel-plugin-error-context,9.2.9,tmp/tmp9jde1ivv/babel-plugin-error-context/package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package info, exfiltrates via HTTPS POST to external server.",7,7,8,-1
malware_snippets,babel-plugin-error-context,9.2.9,tmp/tmp9jde1ivv/babel-plugin-error-context/package/index.js,npm-exfiltrate-sensitive-data,"Exfiltrates host, user, and package data to remote server via HTTPS POST.",1,0,14,-1
malware_snippets,babel-plugin-error-context,9.2.9,tmp/tmp9jde1ivv/babel-plugin-error-context/package_info-babel-plugin-error-context-9.2.9.json,shady-links,"Preinstall script executes index.js, enabling code execution on install; suspicious maintainer email.",12,0,2,-1
malware_snippets,babel-plugin-error-context,9.2.9,tmp/tmp9jde1ivv/babel-plugin-error-context/package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,@bitkub-moonshot##bitkubx-wallet,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,@bitkub-moonshot##bitkubx-wallet,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,@bitkub-moonshot##bitkubx-wallet,1.0.0,package/index.js,shady-links,"Collects system and package info, exfiltrates via HTTPS POST to external server.",7,7,8,17
malware_snippets,@bitkub-moonshot##bitkubx-wallet,1.0.0,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on install.",2,0,16,0
malware_snippets,sixt,15.0.1,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,sixt,15.0.1,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,sixt,15.0.1,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via HTTPS POST to external server.",7,11,8,-1
malware_snippets,sixt,15.0.1,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,ofjaaahtwitch,0.0.1,package/package.json,npm-install-script,Runs remote shell command via preinstall script during npm install.,12,0,3,-1
malware_snippets,ofjaaahtwitch,0.0.1,package/package.json,shady-links,"Runs remote shell command on install, contacting external server.",9,0,1,-1
malware_snippets,@dp-bpsc-tiktok##ranking,1.0.0,tmp/tmprvhsoiho/package/index.js,shady-links,"Exfiltrates OS, hostname, and cwd to remote server via crafted HTTPS GET request.",16,0,1,-1
malware_snippets,@dp-bpsc-tiktok##ranking,1.0.0,tmp/tmprvhsoiho/package/index.js,shady-links,Collects system info and sends to remote servers via chained HTTPS requests.,4,0,12,-1
malware_snippets,@dp-bpsc-tiktok##ranking,1.0.0,tmp/tmprvhsoiho/package/index.js,npm-exfiltrate-sensitive-data,"Exfiltrates OS, hostname, and cwd to remote server via HTTPS GET request.",9,0,1,-1
malware_snippets,@dp-bpsc-tiktok##ranking,1.0.0,tmp/tmprvhsoiho/package/package.json,npm-install-script,"Executes index.js automatically after install, enabling hidden or malicious code execution.",13,0,2,-1
malware_snippets,@illimity##core-events,99.99.99,package/index.js,shady-links,Redirects browser to remote malicious JavaScript file.,13,0,2,-1
malware_snippets,@illimity##core-events,99.99.99,package/package.json,shady-links,"Runs remote curl command on install, contacting external server.",9,0,1,-1
malware_snippets,@illimity##core-events,99.99.99,package/package.json,npm-install-script,"Runs remote curl command on install, contacting external server.",9,0,1,-1
